,Unnamed: 0,1,2,3,4,5,6
2622,2623,3,0,3,0,1,"@BlackberryTroll Blah. If people are determined to think of you as a condescending bitch, it's their loss."
2623,2624,3,0,3,0,1,"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD"
2624,2625,3,0,1,2,2,@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;
2625,2626,3,2,1,0,0,@Blackman38Tide lmfao go to bed whitey &#128129;
2626,2627,3,0,0,3,2,@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after
2627,2628,3,0,3,0,1,@BlakeAnderson21 Rollin coal bitches ready to blow ready set GO!
2628,2629,3,0,0,3,2,@BlakeAnderson21 thanks Hun! Haha
2629,2630,3,0,2,1,1,@BlakeAnderson21@dalton_ryann @justinmiculka01 bitch got the crew hype an still got her ass beat tonight should have brought him to us
2630,2631,6,1,5,0,1,"@BlakkHoodie_562 always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers"
2631,2632,3,1,2,0,1,@BlakkHoodie_562 fosho my niggah il be over there just been real busy lately
2632,2633,3,0,3,0,1,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win"
2633,2634,3,0,3,0,1,@BlizzyLC now that ur tour over come kick it with ya nig in the MIA....
2634,2635,3,0,3,0,1,@BloggerBoxing @Studhardt22 the Jacob and Joshua picks have been very similar. As the love for faggot Ruslan as well #2accountsGate
2635,2636,3,2,1,0,0,@BloggerBoxing @rianscalia pass the Fosters faggot
2636,2637,3,2,1,0,0,@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...
2637,2638,3,0,3,0,1,@BloodOfJupiter yeah...bitch!
2638,2639,3,1,2,0,1,@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol
2639,2640,3,1,0,2,2,"@Boazziz He promised to stand with the muzzies, so..."
2640,2641,3,0,3,0,1,@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.
2641,2642,3,1,2,0,1,"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch."
2642,2643,3,1,2,0,1,@BobbyBotsods @MrMooncricket @FuckTheMallcops @UncleUnco no u eat it inbred trailer trash.
2643,2644,3,0,3,0,1,@BobbyRosee Let the hoes tell it man..
2644,2645,3,0,3,0,1,@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch
2645,2646,3,0,3,0,1,@Bojieasx slap a taco in thT hoe face &#128514;&#128514;&#128514;&#9996;&#65039;&#128080;&#128074;&#128175;&#128536;&#128584;&#128129;
2646,2647,3,0,0,3,2,@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.
2647,2648,3,0,3,0,1,"@Bombfantasyyy @Angela_Mastr lmao angela you look like a damn potato bitch, keep talkin"
2648,2649,3,0,0,3,2,@Bombfantasyyy pearl jam: yellow Ledbetter&gt;
2649,2650,3,0,0,3,2,@BoneSaw00 There's a reason why the Yankees don't want Anderson any longer.
2650,2651,3,0,0,3,2,@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke
2651,2652,3,0,3,0,1,@Boobah_ awnser the phone pussy
2652,2653,3,0,0,3,2,@Boobah_ they trash
2653,2654,3,0,1,2,2,@BookoutBj That's ghetto for super duper! It's the current generations best complement.
2654,2655,3,0,3,0,1,@Borgore pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy
2655,2656,3,0,3,0,1,@BosleyXavier I trip on acid not bitches.
2656,2657,3,2,1,0,0,@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?
2657,2658,3,2,0,1,0,@BossMelle never followed him ignorant monkey
2658,2659,3,1,2,0,1,@Bossman_Carl lmaooo naw nigga imma stay right in your mentions hoe
2659,2660,3,0,3,0,1,@Bossman_Carl nigga I didn't have no change.yall some hoes for Tryna shoot know y'all can't shoot
2660,2661,3,0,3,0,1,@Bossman_Carl wake your ass up hoe
2661,2662,3,1,2,0,1,@BraXXXedelic fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them
2662,2663,3,0,2,1,1,@BradMich4Real thats shit gon be the death of these hoes...ion like it...
2663,2664,3,0,2,1,1,@BrandNewAndrew lmaooo roosters is hot trash bro u know it
2664,2665,3,0,3,0,1,@Brandi_Nicolee get that degree first bitch
2665,2666,3,0,3,0,1,@BranninWGL I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.
2666,2667,3,0,3,0,1,@BranninWGL describing New Pussy like a Baltimore Love Thing out this bitch.
2667,2668,3,0,3,0,1,@BraveConWarrior She is a bitch ! This mess is all BO's fault! ALL OF IT!
2668,2669,3,3,0,0,0,@BraxCity29 @maria_obregon_g @sophia_freeman1 3/4 of a citizen. I said it for you maria you spic
2669,2670,3,0,3,0,1,@BreadTruckkBri I know I was playing that hoe start on the 20 tho
2670,2671,3,2,1,0,0,@BreeOlson @Gingerbeard66 your a nasty nigger whore
2671,2672,3,1,2,0,1,@BreesInDaCut you got some hoes here yet?
2672,2673,3,0,3,0,1,@BreezyPetey at least he went up and wasn't a bitch
2673,2674,3,0,0,3,2,"@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too."
2674,2675,3,0,1,2,2,@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska
2675,2676,3,0,3,0,1,@BrendaGisselCA I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(
2676,2677,3,0,3,0,1,@BrendaGisselCA that you got hoes damn
2677,2678,3,0,3,0,1,@BrendaGisselCA then what the hell are the perks of being your hoe? This is some bullshit
2678,2679,3,0,3,0,1,@BrendanSchaub @TimTebow ugh your with Tebow? You're officially a fag now and in followed.
2679,2680,3,3,0,0,0,@Brenddan_ they said some bullshit. Damn niggers
2680,2681,3,2,1,0,0,@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas
2681,2682,3,0,3,0,1,@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch
2682,2683,3,1,2,0,1,"@BretVonDehl Damn you bitch you never answer me anymore... LMAO JK ILY! Anyway glad of your first show, be safe when going to the next one"
2683,2684,3,0,3,0,1,@BretVonDehl YOUNOW is a fucking bitch... Shit load of hate on there when I did my first broadcast
2684,2685,3,2,1,0,0,@Briana_Rashae I'd like to rape the bitch that posted that.
2685,2686,3,0,0,3,2,@BriannaLovesA my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.
2686,2687,3,0,0,3,2,"@Briccone79 @pvvrivierenland ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken"
2687,2688,3,2,1,0,0,"@Brice2254 Fuck you, faggot."
2688,2689,6,0,6,0,1,@Briscoefunnyguy @_KaeeJones I gotta see that hoe in person cause I'm sleeping on that hoe for now
2689,2690,3,0,3,0,1,@Briscoefunnyguy @_KaeeJones da fuck that hoe look sad
2690,2691,3,0,3,0,1,@Briscoefunnyguy lol he still a lil bitch
2691,2692,3,2,1,0,0,@Brizgotti These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh
2692,2693,3,0,3,0,1,"@BroadwayMensa hoes not women, like to be the center of attention"
2693,2694,3,1,2,0,1,"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"
2694,2695,3,1,2,0,1,@BrodyWayneLyles these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &#128514;
2695,2696,3,0,3,0,1,@BrotherDiabeats take your queer ass dubstep out of here
2696,2697,3,0,2,1,1,"@Brutal_Brandy We had a Pacer in the 70s &amp; I 'member loving when ""Hair of the Dog"" came on the quadraphonic stereo so I could say ""bitch""lol"
2697,2698,3,0,3,0,1,@BryanBalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody
2698,2699,3,0,0,3,2,"@BryanStars ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc"
2699,2700,3,0,0,3,2,@Buckm00se @Cuauhtli02 we gunna laff at Chava/Rubio beaner supporters in a min
2700,2701,3,0,3,0,1,@Buckm00se @DaRealAlexInLA I didn't spoil anything &amp; you should have been watched it nigger nig nog
2701,2702,3,1,0,2,2,@Buckm00se @LEXXX_RUGER @ivanrabago_ the kikes want to charge you &#128175; dollaz for the complete version http://t.co/ZJDLwiAjEo
2702,2703,3,3,0,0,0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd
2703,2704,3,3,0,0,0,@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns
2704,2705,3,2,1,0,0,@Buckm00se Joe Cortez is the ultimate faggot that fight proved it
2705,2706,3,0,3,0,1,@Buckm00se all I remember was the fat bitch stealing the KFC bucket &amp; hauling ass
2706,2707,3,2,1,0,0,@Buckm00se all us beaners were pissed like robert when the jew ref stopped it
2707,2708,3,0,3,0,1,@Buckm00se post the bid where you tell that nig to use the jab
2708,2709,3,2,1,0,0,@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh
2709,2710,3,0,3,0,1,"@Buffalodave1 @BretVonDehl @AlexFoxx13 @brandonkilexxx @JCCharles8 @TylerGloyd Wait,wait,wait, The new one or the EP?Son of a bitch Lucky ;)"
2710,2711,3,1,2,0,1,@Bullskickass I've decided that #BullsNation are retarded. #love
2711,2712,3,0,0,3,2,@Buster_ESPN Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic.
2712,2713,3,0,0,3,2,@Buster_ESPN Sounds like they are holding back info.......Yankee shill
2713,2714,3,0,3,0,1,@Buy_Mortimer @WiigJosh @iowa51005 @TC_live2014 @todd_calfee Hookers are always complimentary-who wants to be with a bitch?
2714,2715,3,0,0,3,2,@Bywatergal @Yankees @EmpireStateBldg That game winning hit in Thursday capped a great career. The guy is a 1st ballot HOF. Or else.
2715,2716,3,0,3,0,1,@C0MMONLY @scorpiogans93 @EcliptiK pussies
2716,2717,3,0,0,3,2,@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great
2717,2718,3,0,1,2,2,@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway
2718,2719,3,0,0,3,2,@CBSThisMorning @charlierose @NorahODonnell tx trash your show was a disgrace this AM engaging w @MittRomney disrespecting the President
2719,2720,3,0,1,2,2,@CBSThisMorning @charlierose racist @NorahODonnell tx trash enjoy your high along with gop win a substitute for racist @MittRomney loss!
2720,2721,3,2,0,1,0,@CBSThisMorning @charlierose racist @NorahODonnell tx trash racist why wld u intvw @MittRomney n ask racist questions itwas so disrespectful
2721,2722,3,0,0,3,2,@CCobey @tess_stepakoff there isn't a green one either. There's red and yellow in that pic...
2722,2723,9,2,6,1,1,"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden"
2723,2724,9,0,9,0,1,"@CDNBallJunkie Spurs bitch that's the team, you dont want no problems"
2724,2725,3,3,0,0,0,"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!"
2725,2726,3,1,2,0,1,"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!"
2726,2727,3,0,3,0,1,@CHILDISHCUDl @CheefPolo bitch mind your business
2727,2728,3,0,3,0,1,@CMBGaming11 @BeechHD oh you mean like how you started to be a cunt to JP about something that has nothing to do with you?
2728,2729,3,0,3,0,1,@CM_UTLR your man looks terrified in that picture. Do you beat him? Or just treat him like a regular bitch?
2729,2730,3,0,3,0,1,"@COK3COKE Now, mfa don't wanna spend a dime wit em. Prolly out here yelling money over bitches."
2730,2731,3,0,3,0,1,@CR4ZYF0RU I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches
2731,2732,3,1,2,0,1,@CRYaboutitNIGGA waddup doe Lil nicca
2732,2733,3,0,3,0,1,@CSNChicago Punk ass bitch. #BullsTalk
2733,2734,3,0,3,0,1,@CSVNDY i wanna be that white nigga chillin in my mini cooper just throwin money at bitches
2734,2735,3,0,3,0,1,@CSalazar_04 press start bitch &#128529;
2735,2736,3,1,2,0,1,@C_janacek07 @Nick_504_ a fucking verse from Don trip bitch stop assuming shit
2736,2737,3,0,3,0,1,@CabHotties who ever said this is so dumb. My moms a cop &amp; ill have her track you down for being a lil bitch. Kay bye(:
2737,2738,3,0,3,0,1,@CaelanG15 that nigga was eating that hoe lol
2738,2739,3,0,3,0,1,@Caliqueeen14 you da realest bitch out here Amber
2739,2740,3,0,3,0,1,@CallME__Jetson hoe ass nigga. &#128529;
2740,2741,3,0,3,0,1,@CallMeBuffy sockin bitches in they mouf
2741,2742,3,1,2,0,1,@CallMeDaishaa ghetto ass Pocahontas .
2742,2743,6,1,5,0,1,@CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit
2743,2744,3,0,3,0,1,@CallMeRenee_ @lilmenifee__ wussup bitch
2744,2745,3,0,3,0,1,@CallMeRenee_ bitch im too mad im finna throw this bitch outside
2745,2746,3,0,3,0,1,@CallMeRenee_ bitch u 1
2746,2747,3,0,3,0,1,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;
2747,2748,3,1,2,0,1,@CallMeRenee_ dam bitch
2748,2749,6,0,5,1,1,@CallMeRenee_ wussup bitch
2749,2750,3,0,3,0,1,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao"
2750,2751,3,0,3,0,1,@CallNeeshCakey &#128514;&#128514; bitches aint shit
2751,2752,3,0,3,0,1,@CallNeeshCakey I can't bitch
2752,2753,3,0,3,0,1,@CallNeeshCakey bitch I know stfu &#128514;
2753,2754,3,0,0,3,2,"@CallNeeshCakey no , a pop wop &#128514;"
2754,2755,3,0,0,3,2,@CallNeeshCakey pop wop and drop it tho
2755,2756,3,0,3,0,1,@CallNeeshCakey to lay up w my bitch
2756,2757,3,0,3,0,1,@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it
2757,2758,3,0,1,2,2,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
2758,2759,3,1,2,0,1,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"
2759,2760,3,3,0,0,0,@Campos_uli is a fag #hesgay
2760,2761,3,0,3,0,1,@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt
2761,2762,3,0,0,3,2,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.
2762,2763,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh all hoes singing it too
2763,2764,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit
2764,2765,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo I wanted them hoes she was suppose to hold em
2765,2766,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas ain't but hoes is I think I'm winning
2766,2767,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaoooo Beiber get these hoes wet big bro I'm Tryna tell you
2767,2768,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh me either but if the bitch like put on that Beyonc&#233; nigga ain't gone hesitate
2768,2769,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh whatever turn them hoes on z-Ro ain't gone get the bitch wet
2769,2770,6,1,5,0,1,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap
2770,2771,3,0,3,0,1,@CapoDaAssHole lol that hoe for 5yr old
2771,2772,6,0,5,1,1,@CapoDaAssHole naw where can I see that hoe at
2772,2773,3,0,3,0,1,@CapoDaAssHole wiz had a warrant like a bitch
2773,2774,3,0,3,0,1,@CapoDaAssHole yea he coming back him big rod doing something for that hoe
2774,2775,3,0,3,0,1,@CaptElliott NFN you bitch to much.
2775,2776,9,2,7,0,1,"@CarelessOne92 I'm not Hollywood at all my nig, u brought me to twitter n bounced"
2776,2777,3,1,2,0,1,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL
2777,2778,6,1,5,0,1,"@CarelessOne92 he a real nigga tho, that bitch know her place"
2778,2779,3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake"
2779,2780,6,0,6,0,1,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout"
2780,2781,3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig
2781,2782,3,0,3,0,1,"@CarlaFinch What can I say, Im a stubborn son of a bitch."
2782,2783,3,0,1,2,2,"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat."
2783,2784,3,1,2,0,1,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha
2784,2785,3,0,3,0,1,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt
2785,2786,4,0,1,3,2,@Carxlito PS3 and case is still in the trash can. idgaf anymore
2786,2787,3,0,2,1,1,@Cashhaddict Damn i wanted to buy that bitch that shit was tough
2787,2788,3,0,3,0,1,@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe
2788,2789,6,0,6,0,1,@CassiusClay_232 Lebron brought the bitch down to his knees chill
2789,2790,3,0,3,0,1,@CassiusClay_232 who all in that hoe
2790,2791,3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :)
2791,2792,3,1,2,0,1,@CayMarieee bitch
2792,2793,3,0,3,0,1,@CayMarieee bitch I'm not coming no more you said your making plans !
2793,2794,3,0,3,0,1,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;
2794,2795,3,0,3,0,1,@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn
2795,2796,3,0,3,0,1,@CayMarieee bitch you NOT either bye &#128514;
2796,2797,3,0,3,0,1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
2797,2798,3,0,3,0,1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
2798,2799,3,0,3,0,1,@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;
2799,2800,3,0,0,3,2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
2800,2801,3,0,3,0,1,"@CdashRay ""she's wearing the same shirt, what a bitch."""
2801,2802,3,0,1,2,2,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems"
2802,2803,3,1,2,0,1,@CeeNCrumpets self low down black bitch?
2803,2804,3,0,2,1,1,@CeeRoss negro please...I got a job now lmao
2804,2805,4,0,4,0,1,@CeeRoss shoulda told her yeah if I can take you home for pussy lol
2805,2806,3,0,3,0,1,@Cee_Murda94 bitch bye you can't get it
2806,2807,3,0,3,0,1,@Cee_Murda94 bitch is you drunk or nah
2807,2808,3,0,3,0,1,@Cee_Murda94 it's almost ya fucking birthday. So act right niglet
2808,2809,3,0,0,3,2,@Cee_Murda94 no it's yellow fin. It's in edgewater
2809,2810,3,0,0,3,2,@Cee_Murda94 yellow fin
2810,2811,3,0,3,0,1,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?
2811,2812,3,0,1,2,2,@CellNBuu ewwww her nips are DEF more perfect than that
2812,2813,3,0,3,0,1,@CenaSux43 You/ @TheBrianMo brought it up first with the allusion that she's a hoe. @chelsea_elisa @RobertBarber64
2813,2814,3,0,3,0,1,@Cesar_K_Garcia text me niggah!
2814,2815,3,1,2,0,1,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife
2815,2816,3,0,1,2,2,@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?
2816,2817,3,3,0,0,0,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
2817,2818,3,3,0,0,0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
2818,2819,3,1,0,2,2,@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else
2819,2820,3,2,1,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.
2820,2821,3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch
2821,2822,3,0,3,0,1,@Channnteeel pussy
2822,2823,3,2,1,0,0,"@CharleeRedz13 your gay stfu, dumb monkey"
2823,2824,3,0,0,3,2,"@CharlesBWaffle oh i am.. She cool though, might off her a brownie lol"
2824,2825,3,0,3,0,1,@CharlesBWaffle these bitches need guidance.
2825,2826,3,0,0,3,2,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie
2826,2827,3,0,0,3,2,"@Charlie4927 Hi Charlie, have a great day"
2827,2828,3,0,0,3,2,"@CharlieDaniels Come on Charlie! 
OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE! 
Atleast, that's what Barack Obama Says..."
2828,2829,3,1,2,0,1,@CharlseyKay Homeee fag
2829,2830,3,0,3,0,1,@ChaseBasford @justinbieber I was 200 bitch
2830,2831,3,2,1,0,0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;
2831,2832,3,1,2,0,1,@ChaseManhatttan you become retarded
2832,2833,3,2,0,1,0,@CheCha__ be gone my nigguh
2833,2834,3,0,0,3,2,@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun
2834,2835,3,3,0,0,0,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot"
2835,2836,3,0,2,1,1,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:
2836,2837,3,1,2,0,1,@CheyenneDoan cause hes a faggot
2837,2838,4,0,4,0,1,"@Chicago_Rose1 Dunleavy, my cracker ass honkie"
2838,2839,3,0,0,3,2,@ChickenColeman if McCoy wasn't trash that's a TD
2839,2840,3,0,3,0,1,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca
2840,2841,3,0,2,1,1,@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9
2841,2842,3,0,1,2,2,@Chink_19 chink thats better then having the rug rats running around yah crib girl enjoy life lol
2842,2843,3,2,1,0,0,@Chink_19 shut up chink.!!!
2843,2844,3,1,2,0,1,@Chokmah_Makob ok! you billy goat hair hillbilly
2844,2845,3,1,2,0,1,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood
2845,2846,3,0,3,0,1,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong
2846,2847,3,0,3,0,1,@ChrisMcDowell_ dont be a bitch.
2847,2848,3,1,2,0,1,@ChrisMcDowell_ pussy ass nigga.
2848,2849,3,1,2,0,1,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches
2849,2850,3,0,3,0,1,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy"
2850,2851,3,0,0,3,2,"@ChrisSFMori 
gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
2851,2852,6,0,2,4,2,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?
2852,2853,3,2,1,0,0,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace."
2853,2854,3,3,0,0,0,@Christian_ESEM you don't know what your talking about retarded faggot
2854,2855,3,0,3,0,1,@ChristyMack fugly bitch john will dump ur ratchet ass
2855,2856,3,1,2,0,1,@ChristyMack ugly flat chested prude ass white bitch
2856,2857,3,1,2,0,1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?"
2857,2858,6,1,4,1,1,@Chykalet naw u just retarded kinfolk lol
2858,2859,3,0,3,0,1,@CinWicked Did you just call My Sweet Baboo a ho?!?!
2859,2860,6,0,6,0,1,@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh
2860,2861,3,0,3,0,1,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week"
2861,2862,3,1,2,0,1,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
2862,2863,3,0,0,3,2,"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb."
2863,2864,3,0,3,0,1,@ClicquotSuave I would dead upper cut that bitch
2864,2865,3,0,3,0,1,@ClicquotSuave maas mermaid and sharkette pussy
2865,2866,3,0,3,0,1,@ClicquotSuave my nigga what her pussy smell like?
2866,2867,3,0,0,3,2,@ClicquotSuave the new nip dropped today rii?
2867,2868,3,0,3,0,1,@ClutchAction c'mon pussy
2868,2869,3,2,0,1,0,"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
2869,2870,3,0,0,3,2,@CogitoErgoBibo Penske runs the 22 in NASCAR. It's yellow. There's a sponsor already there. #WouldMakeALottaSense
2870,2871,3,0,0,3,2,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves."
2871,2872,3,0,3,0,1,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.
2872,2873,3,1,0,2,2,@ColeMcDowell2 Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
2873,2874,3,1,2,0,1,@ColeMcDowell2 someone sent this to me months ago bitch
2874,2875,3,0,3,0,1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
2875,2876,3,0,3,0,1,@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow
2876,2877,3,0,3,0,1,@Coley_Cee bitch dats yo sahara desert ass
2877,2878,3,0,3,0,1,@Coley_Cee bitch do I look white to u
2878,2879,3,1,2,0,1,@Coley_Cee bitch kill yo self
2879,2880,3,0,3,0,1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
2880,2881,3,0,3,0,1,@Coley_Cee bitch watch tf out u on moose meat now
2881,2882,3,0,3,0,1,@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch
2882,2883,3,1,2,0,1,@Coley_Cee fuck u u dumb ass bitch hoe
2883,2884,3,0,3,0,1,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
2884,2885,3,0,3,0,1,@Coley_Cee my bad bitch ayeee http://t.co/GrHTDie9dz
2885,2886,3,0,3,0,1,@Coley_Cee yes bitch I do realize dat
